XR,R,G,bestF,avgF
5,24,11,90,0.18199999999999997
5,24,12,90,0.18199999999999997
5,24,13,90,0.18200000000000013
5,24,14,90,0.1820000000000002
5,24,15,90,0.1820000000000001
5,24,16,90,0.18199999999999988
5,24,17,90,0.1820000000000001
5,24,18,90,0.18199999999999997
5,24,19,91,0.18200000000000013
5,25,0,89,0.1819999999999999
5,25,1,89,0.18200000000000024
5,25,2,89,0.1820000000000002
5,25,3,89,0.18199999999999988
5,25,4,89,0.18199999999999994
5,25,5,89,0.18199999999999994
5,25,6,90,0.18200000000000002
5,25,7,89,0.18200000000000013
5,25,8,89,0.18200000000000005
5,25,9,89,0.1819999999999998
5,25,10,90,0.18199999999999983
5,25,11,90,0.18200000000000027
5,25,12,90,0.18200000000000008
5,25,13,90,0.18200000000000016
5,25,14,90,0.1819999999999999
5,25,15,90,0.18200000000000008
5,25,16,90,0.18200000000000008
5,25,17,90,0.18199999999999997
5,25,18,90,0.18200000000000016
5,25,19,90,0.1820000000000004
5,25,20,90,0.18200000000000027
5,25,21,90,0.18199999999999988
5,25,22,90,0.18200000000000024
5,25,23,90,0.18200000000000024
5,25,24,90,0.18200000000000002
5,25,25,90,0.18200000000000052
5,25,26,91,0.18200000000000016
5,26,0,88,0.18199999999999997
5,26,1,88,0.1820000000000001
5,26,2,89,0.182
5,26,3,89,0.182
5,26,4,89,0.18199999999999988
5,26,5,89,0.18200000000000005
5,26,6,89,0.182
5,26,7,90,0.18200000000000013
5,26,8,89,0.18199999999999986
5,26,9,89,0.18200000000000022
5,26,10,91,0.182
5,27,0,87,0.18199999999999988
5,27,1,88,0.1820000000000001
5,27,2,89,0.18199999999999997
5,27,3,88,0.1819999999999998
5,27,4,89,0.18200000000000016
5,27,5,89,0.18200000000000002
5,27,6,90,0.1820000000000002
5,27,7,89,0.182
5,27,8,90,0.18200000000000013
5,27,9,90,0.18200000000000002
5,27,10,90,0.18199999999999988
5,27,11,90,0.18199999999999997
5,27,12,89,0.18200000000000016
5,27,13,90,0.18200000000000027
5,27,14,89,0.18199999999999986
5,27,15,90,0.18200000000000008
5,27,16,90,0.18200000000000005
5,27,17,90,0.18199999999999983
5,27,18,90,0.18199999999999994
5,27,19,90,0.182
5,27,20,90,0.18200000000000022
5,27,21,90,0.18199999999999983
5,27,22,90,0.18200000000000022
5,27,23,91,0.1819999999999999
5,28,0,89,0.1819999999999999
5,28,1,90,0.182
5,28,2,89,0.1820000000000001
5,28,3,90,0.18200000000000005
5,28,4,90,0.182
5,28,5,90,0.18200000000000002
5,28,6,90,0.18200000000000013
5,28,7,91,0.18200000000000027
5,29,0,88,0.1819999999999998
5,29,1,89,0.18200000000000016
5,29,2,88,0.18199999999999994
5,29,3,90,0.18199999999999994
5,29,4,89,0.18200000000000002
5,29,5,89,0.18200000000000005
5,29,6,90,0.18199999999999994
5,29,7,90,0.182
5,29,8,89,0.1820000000000001
5,29,9,89,0.18200000000000002
5,29,10,89,0.18199999999999997
5,29,11,90,0.18200000000000013
5,29,12,90,0.18200000000000005
5,29,13,90,0.18200000000000027
5,29,14,90,0.18200000000000002
5,29,15,90,0.1819999999999999
5,29,16,90,0.18199999999999988
5,29,17,90,0.18199999999999988
5,29,18,91,0.18199999999999972
5,30,0,89,0.18199999999999975
5,30,1,87,0.1820000000000001
5,30,2,89,0.18200000000000002
5,30,3,89,0.182
5,30,4,90,0.18200000000000013
5,30,5,90,0.18200000000000022
5,30,6,89,0.18200000000000002
5,30,7,89,0.18199999999999988
5,30,8,90,0.1820000000000001
5,30,9,90,0.18199999999999972
5,30,10,91,0.18200000000000027
5,31,0,87,0.18199999999999972
5,31,1,88,0.1819999999999999
5,31,2,90,0.18199999999999983
5,31,3,89,0.18199999999999994
5,31,4,90,0.18200000000000008
5,31,5,89,0.18199999999999997
5,31,6,89,0.1819999999999999
5,31,7,89,0.1820000000000002
5,31,8,90,0.1820000000000001
5,31,9,90,0.18200000000000002
5,31,10,90,0.1819999999999997
5,31,11,90,0.18200000000000008
5,31,12,90,0.18200000000000024
5,31,13,90,0.18200000000000013
5,31,14,91,0.18200000000000002
5,32,0,87,0.182
5,32,1,88,0.18200000000000002
5,32,2,88,0.18200000000000002
5,32,3,89,0.18200000000000013
5,32,4,90,0.18199999999999994
5,32,5,90,0.18200000000000002
5,32,6,89,0.18200000000000008
5,32,7,90,0.18199999999999988
5,32,8,89,0.18200000000000013
5,32,9,89,0.1820000000000001
5,32,10,90,0.1820000000000001
5,32,11,90,0.182
5,32,12,90,0.18199999999999977
5,32,13,89,0.18200000000000013
5,32,14,89,0.182
5,32,15,90,0.18200000000000005
5,32,16,90,0.1819999999999999
5,32,17,90,0.18200000000000024
5,32,18,90,0.18200000000000002
5,32,19,90,0.1820000000000001
5,32,20,90,0.18200000000000013
5,32,21,90,0.18200000000000016
5,32,22,90,0.18200000000000008
5,32,23,90,0.18200000000000022
5,32,24,90,0.18200000000000013
5,32,25,90,0.18199999999999983
5,32,26,90,0.1820000000000002
5,32,27,90,0.1820000000000001
5,32,28,91,0.1820000000000003
5,33,0,89,0.1819999999999999
5,33,1,89,0.18200000000000016
5,33,2,89,0.182
5,33,3,89,0.18200000000000016
5,33,4,89,0.182
5,33,5,89,0.18200000000000008
5,33,6,90,0.1820000000000002
5,33,7,89,0.18200000000000024
5,33,8,89,0.18200000000000002
5,33,9,90,0.18200000000000024
5,33,10,90,0.18200000000000002
5,33,11,90,0.18200000000000013
5,33,12,90,0.18199999999999994
5,33,13,90,0.18200000000000013
5,33,14,90,0.18200000000000008
5,33,15,90,0.18200000000000008
5,33,16,90,0.18200000000000013
5,33,17,90,0.18200000000000013
5,33,18,90,0.1819999999999999
5,33,19,90,0.1819999999999999
5,33,20,90,0.1820000000000004
5,33,21,91,0.18200000000000027
5,34,0,88,0.18199999999999975
5,34,1,89,0.18200000000000002
5,34,2,89,0.18200000000000002
5,34,3,89,0.18200000000000016
5,34,4,89,0.18199999999999994
5,34,5,90,0.18200000000000008
5,34,6,90,0.18199999999999983
5,34,7,90,0.18200000000000005
5,34,8,90,0.18200000000000008
5,34,9,89,0.18200000000000002
5,34,10,90,0.18200000000000024
5,34,11,90,0.18200000000000024
5,34,12,89,0.18199999999999988
5,34,13,90,0.18199999999999986
5,34,14,90,0.18199999999999997
5,34,15,89,0.1820000000000002
5,34,16,90,0.18199999999999994
5,34,17,90,0.18200000000000008
5,34,18,89,0.18199999999999986
5,34,19,90,0.182
5,34,20,90,0.18200000000000013
5,34,21,90,0.18200000000000008
5,34,22,90,0.18199999999999988
5,34,23,90,0.18199999999999997
5,34,24,90,0.18200000000000024
5,34,25,90,0.18200000000000013
5,34,26,90,0.18200000000000024
5,34,27,91,0.18200000000000044
5,35,0,89,0.18200000000000022
5,35,1,88,0.182
5,35,2,89,0.18199999999999983
5,35,3,89,0.18199999999999988
5,35,4,89,0.1819999999999999
5,35,5,89,0.18200000000000016
5,35,6,90,0.18200000000000008
5,35,7,89,0.1820000000000002
5,35,8,89,0.18200000000000008
5,35,9,90,0.1820000000000001
5,35,10,90,0.18200000000000013
5,35,11,89,0.18200000000000016
5,35,12,90,0.18200000000000013
5,35,13,90,0.18199999999999975
5,35,14,90,0.18200000000000016
5,35,15,90,0.18200000000000016
5,35,16,90,0.18200000000000024
5,35,17,90,0.18200000000000016
5,35,18,90,0.18200000000000013
5,35,19,90,0.1819999999999998
5,35,20,91,0.18199999999999977
5,36,0,88,0.18199999999999994
5,36,1,88,0.1819999999999999
5,36,2,89,0.1819999999999999
5,36,3,89,0.1820000000000002
5,36,4,89,0.1820000000000001
5,36,5,89,0.18199999999999994
5,36,6,89,0.18199999999999997
5,36,7,90,0.18199999999999975
5,36,8,91,0.18200000000000002
5,37,0,88,0.18200000000000013
5,37,1,89,0.1820000000000002
5,37,2,89,0.18199999999999983
5,37,3,88,0.182
5,37,4,89,0.1819999999999999
5,37,5,89,0.18200000000000013
5,37,6,89,0.18200000000000008
5,37,7,89,0.18199999999999997
5,37,8,90,0.1820000000000001
5,37,9,90,0.1820000000000001
5,37,10,90,0.18200000000000008
5,37,11,90,0.182
5,37,12,91,0.1819999999999999
5,38,0,89,0.18199999999999977
5,38,1,89,0.1819999999999999
5,38,2,91,0.182
5,39,0,89,0.1819999999999998
5,39,1,89,0.18199999999999988
5,39,2,88,0.1819999999999998
5,39,3,89,0.18200000000000005
5,39,4,90,0.18199999999999994
5,39,5,90,0.1819999999999999
5,39,6,90,0.18200000000000008
5,39,7,90,0.18200000000000013
5,39,8,90,0.182
5,39,9,90,0.1820000000000002
5,39,10,91,0.1820000000000001
5,40,0,88,0.1819999999999999
5,40,1,88,0.18199999999999997
5,40,2,89,0.1819999999999999
5,40,3,89,0.18199999999999988
5,40,4,89,0.1819999999999999
5,40,5,89,0.18199999999999994
5,40,6,90,0.18199999999999983
5,40,7,89,0.1820000000000002
5,40,8,89,0.18199999999999997
5,40,9,90,0.18200000000000013
5,40,10,90,0.18199999999999994
5,40,11,90,0.18200000000000024
5,40,12,90,0.18199999999999983
5,40,13,90,0.18200000000000005
5,40,14,90,0.18199999999999994
5,40,15,90,0.18200000000000022
5,40,16,90,0.18199999999999975
5,40,17,90,0.18200000000000047
5,40,18,90,0.18199999999999977
5,40,19,90,0.18200000000000005
5,40,20,90,0.182
5,40,21,90,0.1820000000000004
5,40,22,90,0.18200000000000016
5,40,23,90,0.18200000000000016
5,40,24,90,0.18199999999999997
5,40,25,90,0.18200000000000005
5,40,26,90,0.18199999999999975
5,40,27,90,0.18200000000000027
5,40,28,90,0.18200000000000005
5,40,29,90,0.18200000000000005
5,40,30,90,0.18200000000000008
5,40,31,91,0.1820000000000002
5,41,0,89,0.1820000000000002
5,41,1,89,0.1820000000000001
5,41,2,89,0.18200000000000005
5,41,3,89,0.18199999999999986
5,41,4,89,0.18200000000000008
5,41,5,90,0.18200000000000002
5,41,6,89,0.182
5,41,7,89,0.18200000000000008
5,41,8,90,0.1820000000000002
5,41,9,90,0.18200000000000022
5,41,10,90,0.18199999999999997
5,41,11,90,0.18200000000000024
5,41,12,90,0.18200000000000013
5,41,13,90,0.1819999999999999
5,41,14,90,0.18200000000000005
5,41,15,90,0.18200000000000033
5,41,16,91,0.18200000000000002
5,42,0,88,0.182
5,42,1,89,0.1820000000000001
5,42,2,88,0.18200000000000016
5,42,3,90,0.18200000000000013
5,42,4,90,0.18200000000000013
5,42,5,90,0.1820000000000002
5,42,6,89,0.18200000000000002
5,42,7,90,0.1820000000000002
5,42,8,90,0.1820000000000002
5,42,9,90,0.18200000000000005
5,42,10,90,0.18200000000000013
5,42,11,90,0.18200000000000005
5,42,12,90,0.18199999999999972
5,42,13,91,0.18199999999999986
5,43,0,88,0.18199999999999988
5,43,1,88,0.18200000000000016
5,43,2,89,0.18199999999999988
5,43,3,90,0.18200000000000002
5,43,4,89,0.18200000000000005
5,43,5,89,0.18199999999999983
5,43,6,89,0.18200000000000022
5,43,7,89,0.182
5,43,8,89,0.18200000000000005
5,43,9,89,0.18200000000000002
5,43,10,89,0.182
5,43,11,89,0.18200000000000013
5,43,12,90,0.18199999999999994
5,43,13,89,0.18199999999999997
5,43,14,90,0.18200000000000013
5,43,15,90,0.18200000000000013
5,43,16,90,0.18199999999999983
5,43,17,90,0.18200000000000016
5,43,18,91,0.18200000000000027
5,44,0,89,0.18199999999999972
5,44,1,89,0.18200000000000005
5,44,2,89,0.18200000000000005
5,44,3,90,0.18199999999999983
5,44,4,90,0.18200000000000008
5,44,5,90,0.18199999999999997
5,44,6,90,0.182
5,44,7,90,0.18199999999999977
5,44,8,90,0.18199999999999966
5,44,9,90,0.18200000000000005
5,44,10,91,0.1819999999999999
5,45,0,88,0.18200000000000005
5,45,1,89,0.18199999999999986
5,45,2,88,0.18199999999999988
5,45,3,89,0.18199999999999997
5,45,4,89,0.1820000000000001
5,45,5,90,0.18200000000000016
5,45,6,90,0.18200000000000022
5,45,7,91,0.18199999999999997
5,46,0,89,0.182
5,46,1,89,0.18199999999999994
5,46,2,89,0.18200000000000013
5,46,3,89,0.182
5,46,4,89,0.1819999999999999
5,46,5,89,0.1820000000000001
5,46,6,90,0.18199999999999986
5,46,7,89,0.18199999999999997
5,46,8,89,0.18199999999999994
5,46,9,89,0.18200000000000002
5,46,10,89,0.18199999999999988
5,46,11,90,0.18199999999999983
5,46,12,90,0.18200000000000013
5,46,13,90,0.18200000000000008
5,46,14,91,0.1819999999999999
5,47,0,87,0.1819999999999998
5,47,1,88,0.1819999999999999
5,47,2,88,0.18200000000000002
5,47,3,90,0.18200000000000002
5,47,4,89,0.18200000000000002
5,47,5,90,0.1820000000000002
5,47,6,89,0.18200000000000016
5,47,7,89,0.18200000000000005
5,47,8,90,0.1820000000000001
5,47,9,90,0.1820000000000001
5,47,10,90,0.1820000000000003
5,47,11,90,0.1820000000000001
5,47,12,89,0.1819999999999999
5,47,13,89,0.18200000000000008
5,47,14,90,0.18200000000000002
5,47,15,90,0.18199999999999986
5,47,16,90,0.18200000000000016
5,47,17,90,0.18200000000000005
5,47,18,90,0.18200000000000013
5,47,19,90,0.1820000000000001
5,47,20,91,0.18200000000000013
5,48,0,88,0.18199999999999997
5,48,1,88,0.18199999999999986
5,48,2,90,0.18200000000000008
5,48,3,90,0.18199999999999994
5,48,4,90,0.18200000000000005
5,48,5,90,0.18199999999999986
5,48,6,89,0.18199999999999986
5,48,7,91,0.18199999999999994
5,49,0,87,0.182
5,49,1,90,0.18200000000000002
5,49,2,90,0.18200000000000005
5,49,3,90,0.1819999999999999
5,49,4,90,0.1819999999999999
5,49,5,90,0.1820000000000001
5,49,6,89,0.18200000000000016
5,49,7,89,0.18200000000000013
5,49,8,90,0.18200000000000005
5,49,9,90,0.1820000000000001
5,49,10,90,0.18199999999999994
5,49,11,90,0.18200000000000008
5,49,12,90,0.18200000000000016
5,49,13,90,0.18200000000000013
5,49,14,90,0.182
5,49,15,90,0.18200000000000002
5,49,16,90,0.1820000000000002
5,49,17,90,0.18199999999999986
5,49,18,90,0.18200000000000027
5,49,19,91,0.1819999999999999
5,50,0,88,0.18199999999999994
5,50,1,89,0.18199999999999997
5,50,2,89,0.1819999999999999
5,50,3,89,0.18199999999999994
5,50,4,89,0.18200000000000008
5,50,5,89,0.1820000000000001
5,50,6,91,0.18199999999999994
5,51,0,88,0.182
5,51,1,89,0.18199999999999975
5,51,2,89,0.18200000000000005
5,51,3,88,0.18199999999999986
5,51,4,88,0.18200000000000005
5,51,5,89,0.18200000000000022
5,51,6,89,0.18199999999999986
5,51,7,89,0.18200000000000024
5,51,8,89,0.18200000000000013
5,51,9,89,0.18199999999999997
5,51,10,89,0.18200000000000013
5,51,11,89,0.182
5,51,12,90,0.18200000000000013
5,51,13,90,0.1820000000000003
5,51,14,90,0.18200000000000002
5,51,15,90,0.18200000000000002
5,51,16,90,0.1820000000000002
5,51,17,90,0.18199999999999986
5,51,18,90,0.18199999999999997
5,51,19,90,0.18200000000000022
5,51,20,90,0.1819999999999999
5,51,21,90,0.18199999999999997
5,51,22,90,0.1820000000000002
5,51,23,90,0.18199999999999986
5,51,24,90,0.18200000000000033
5,51,25,90,0.1820000000000002
5,51,26,90,0.1820000000000001
5,51,27,90,0.18200000000000044
5,51,28,90,0.18200000000000024
5,51,29,90,0.18200000000000022
5,51,30,90,0.18199999999999977
5,51,31,90,0.1820000000000003
5,51,32,90,0.182
5,51,33,90,0.18199999999999988
5,51,34,90,0.18200000000000013
5,51,35,90,0.18200000000000044
5,51,36,91,0.18200000000000013
5,52,0,88,0.18199999999999988
5,52,1,88,0.182
5,52,2,88,0.1820000000000001
5,52,3,89,0.18200000000000002
5,52,4,90,0.182
5,52,5,89,0.1819999999999999
5,52,6,90,0.18200000000000008
5,52,7,90,0.18200000000000002
5,52,8,90,0.18200000000000033
5,52,9,91,0.18200000000000024
5,53,0,89,0.18200000000000033
5,53,1,88,0.18199999999999983
5,53,2,89,0.182
5,53,3,90,0.18200000000000013
5,53,4,90,0.18200000000000002
5,53,5,90,0.18199999999999983
5,53,6,90,0.18199999999999997
5,53,7,91,0.18199999999999994
5,54,0,89,0.18199999999999988
5,54,1,89,0.18200000000000005
5,54,2,89,0.18199999999999986
5,54,3,89,0.182
5,54,4,91,0.182
5,55,0,88,0.18199999999999988
5,55,1,88,0.18200000000000005
5,55,2,88,0.182
5,55,3,89,0.18200000000000002
5,55,4,89,0.18199999999999988
5,55,5,89,0.18199999999999988
5,55,6,90,0.1820000000000001
5,55,7,90,0.18199999999999994
5,55,8,91,0.18200000000000016
5,56,0,89,0.18199999999999977
5,56,1,89,0.1819999999999998
5,56,2,89,0.182
5,56,3,89,0.1820000000000001
5,56,4,89,0.1819999999999998
5,56,5,90,0.18200000000000002
5,56,6,90,0.18199999999999997
5,56,7,91,0.18199999999999977
5,57,0,88,0.1819999999999999
5,57,1,88,0.18199999999999994
5,57,2,88,0.18199999999999986
5,57,3,89,0.18199999999999988
5,57,4,90,0.18200000000000005
5,57,5,89,0.1819999999999999
5,57,6,90,0.18199999999999988
5,57,7,90,0.18200000000000027
5,57,8,90,0.18200000000000016
5,57,9,90,0.18199999999999983
5,57,10,89,0.18199999999999986
5,57,11,90,0.18200000000000016
5,57,12,90,0.1819999999999998
5,57,13,90,0.182
5,57,14,90,0.18200000000000013
5,57,15,90,0.18199999999999988
5,57,16,90,0.18199999999999988
5,57,17,90,0.18199999999999988
5,57,18,90,0.18199999999999988
5,57,19,90,0.18200000000000022
5,57,20,90,0.18200000000000013
5,57,21,91,0.1820000000000003
5,58,0,88,0.18200000000000002
5,58,1,88,0.18200000000000002
5,58,2,88,0.18200000000000016
5,58,3,89,0.1820000000000001
5,58,4,89,0.182
5,58,5,89,0.18199999999999997
5,58,6,90,0.18200000000000005
5,58,7,89,0.18199999999999994
5,58,8,89,0.1820000000000001
5,58,9,90,0.18199999999999975
5,58,10,89,0.18200000000000002
5,58,11,89,0.18199999999999986
5,58,12,90,0.18199999999999997
5,58,13,90,0.18200000000000008
5,58,14,90,0.18200000000000013
5,58,15,90,0.1820000000000002
5,58,16,90,0.18199999999999975
5,58,17,90,0.1820000000000002
5,58,18,90,0.18199999999999986
5,58,19,90,0.1820000000000001
5,58,20,90,0.182
5,58,21,90,0.182
5,58,22,90,0.18199999999999997
5,58,23,90,0.18200000000000002
5,58,24,90,0.18200000000000002
5,58,25,90,0.1820000000000002
5,58,26,90,0.1819999999999999
5,58,27,90,0.18200000000000013
5,58,28,90,0.18200000000000013
5,58,29,90,0.182
5,58,30,90,0.18200000000000036
5,58,31,90,0.18200000000000024
5,58,32,91,0.18200000000000027
5,59,0,89,0.18200000000000013
5,59,1,89,0.18199999999999994
5,59,2,89,0.18200000000000002
5,59,3,89,0.1820000000000002
5,59,4,89,0.18200000000000005
5,59,5,89,0.182
5,59,6,90,0.18200000000000013
5,59,7,89,0.1819999999999999
5,59,8,90,0.18200000000000022
5,59,9,89,0.1820000000000002
5,59,10,90,0.182
5,59,11,90,0.18200000000000016
5,59,12,90,0.18199999999999986
5,59,13,90,0.18200000000000016
5,59,14,90,0.18200000000000013
5,59,15,90,0.18199999999999994
5,59,16,90,0.18199999999999988
5,59,17,90,0.18200000000000016
5,59,18,90,0.1820000000000001
5,59,19,90,0.1820000000000002
5,59,20,91,0.1820000000000001
5,60,0,87,0.18200000000000008
5,60,1,90,0.1820000000000001
5,60,2,90,0.1819999999999999
5,60,3,90,0.18200000000000008
5,60,4,90,0.18200000000000013
5,60,5,90,0.1820000000000001
5,60,6,89,0.18200000000000002
5,60,7,89,0.18199999999999986
5,60,8,89,0.18200000000000002
5,60,9,89,0.18200000000000013
5,60,10,89,0.18200000000000005
5,60,11,90,0.1820000000000003
5,60,12,90,0.18200000000000016
5,60,13,91,0.18200000000000008
5,61,0,88,0.18200000000000013
5,61,1,88,0.18200000000000002
5,61,2,89,0.182
5,61,3,90,0.18199999999999972
5,61,4,89,0.18200000000000013
5,61,5,89,0.1820000000000002
5,61,6,90,0.18199999999999997
5,61,7,90,0.18200000000000002
5,61,8,90,0.18200000000000002
5,61,9,90,0.18200000000000005
5,61,10,90,0.18200000000000002
5,61,11,91,0.18200000000000027
5,62,0,88,0.18199999999999983
5,62,1,88,0.182
5,62,2,88,0.1819999999999999
5,62,3,90,0.1820000000000001
5,62,4,90,0.18199999999999972
5,62,5,90,0.1820000000000001
5,62,6,90,0.18200000000000024
5,62,7,90,0.18200000000000002
5,62,8,91,0.182
5,63,0,87,0.18199999999999986
5,63,1,88,0.18200000000000016
5,63,2,88,0.18200000000000002
5,63,3,89,0.18199999999999994
5,63,4,89,0.18199999999999986
5,63,5,89,0.18199999999999988
5,63,6,91,0.18200000000000016
5,64,0,88,0.182
5,64,1,88,0.18200000000000005
5,64,2,88,0.18199999999999986
5,64,3,89,0.1820000000000001
5,64,4,90,0.18200000000000013
5,64,5,90,0.18200000000000002
5,64,6,90,0.18199999999999997
5,64,7,90,0.18200000000000022
5,64,8,90,0.18200000000000024
5,64,9,90,0.1820000000000002
5,64,10,90,0.18199999999999983
5,64,11,90,0.1820000000000001
5,64,12,90,0.18200000000000005
5,64,13,90,0.18199999999999994
5,64,14,90,0.18200000000000008
5,64,15,90,0.18200000000000005
5,64,16,90,0.18200000000000005
5,64,17,91,0.18200000000000022
5,65,0,88,0.18199999999999997
5,65,1,88,0.18200000000000005
5,65,2,88,0.1819999999999999
5,65,3,89,0.182
5,65,4,90,0.1820000000000002
5,65,5,90,0.18200000000000036
5,65,6,90,0.18200000000000005
5,65,7,90,0.18200000000000005
5,65,8,90,0.18199999999999997
5,65,9,90,0.18200000000000005
5,65,10,90,0.1820000000000002
5,65,11,90,0.18200000000000005
5,65,12,91,0.18199999999999997
5,66,0,88,0.18199999999999975
5,66,1,89,0.182
5,66,2,88,0.1819999999999999
5,66,3,88,0.182
5,66,4,89,0.18200000000000024
5,66,5,89,0.18200000000000008
5,66,6,89,0.18200000000000008
5,66,7,89,0.182
5,66,8,89,0.18199999999999972
5,66,9,90,0.1820000000000001
5,66,10,90,0.18200000000000008
5,66,11,90,0.18199999999999994
5,66,12,90,0.18200000000000005
5,66,13,90,0.18200000000000016
5,66,14,90,0.18200000000000002
5,66,15,90,0.1820000000000003
5,66,16,91,0.18200000000000022
5,67,0,88,0.1819999999999998
5,67,1,88,0.1820000000000001
5,67,2,89,0.182
5,67,3,89,0.18199999999999997
5,67,4,88,0.18199999999999983
5,67,5,89,0.18200000000000013
5,67,6,89,0.18200000000000013
5,67,7,90,0.18199999999999997
5,67,8,90,0.182
5,67,9,90,0.18200000000000002
5,67,10,89,0.18200000000000013
5,67,11,90,0.18200000000000016
5,67,12,90,0.18200000000000013
5,67,13,90,0.18199999999999988
5,67,14,89,0.1819999999999997
5,67,15,90,0.182
5,67,16,90,0.18200000000000008
5,67,17,90,0.18200000000000013
5,67,18,90,0.1820000000000002
5,67,19,90,0.18200000000000016
5,67,20,90,0.18199999999999997
5,67,21,90,0.1820000000000001
5,67,22,90,0.18200000000000033
5,67,23,90,0.18200000000000016
5,67,24,90,0.1820000000000001
5,67,25,90,0.1820000000000002
5,67,26,90,0.18199999999999963
5,67,27,90,0.18199999999999997
5,67,28,91,0.18200000000000008
5,68,0,89,0.18199999999999994
5,68,1,88,0.1819999999999998
5,68,2,88,0.1819999999999998
5,68,3,88,0.18199999999999972
5,68,4,89,0.18199999999999988
5,68,5,89,0.1819999999999998
5,68,6,90,0.18199999999999994
5,68,7,90,0.1819999999999998
5,68,8,90,0.18199999999999994
5,68,9,90,0.18200000000000002
5,68,10,90,0.18200000000000005
5,68,11,90,0.18200000000000005
5,68,12,90,0.18200000000000013
5,68,13,90,0.18199999999999997
5,68,14,89,0.18200000000000002
5,68,15,90,0.1819999999999999
5,68,16,90,0.1820000000000001
5,68,17,90,0.18200000000000008
5,68,18,90,0.1819999999999998
5,68,19,91,0.18200000000000044
5,69,0,88,0.18199999999999988
5,69,1,88,0.18200000000000008
5,69,2,89,0.18199999999999986
5,69,3,88,0.18200000000000016
5,69,4,90,0.18199999999999975
5,69,5,90,0.1820000000000001
5,69,6,90,0.18199999999999997
5,69,7,89,0.18199999999999997
5,69,8,90,0.18200000000000005
5,69,9,90,0.1820000000000001
5,69,10,90,0.182
5,69,11,90,0.18200000000000016
5,69,12,90,0.18200000000000008
5,69,13,91,0.18199999999999988
5,70,0,88,0.18199999999999994
5,70,1,90,0.18199999999999986
5,70,2,90,0.18199999999999988
5,70,3,89,0.18199999999999997
5,70,4,89,0.18200000000000008
5,70,5,89,0.1820000000000002
5,70,6,90,0.1820000000000002
5,70,7,90,0.18200000000000022
5,70,8,91,0.18200000000000024
5,71,0,88,0.1820000000000001
5,71,1,88,0.18200000000000013
5,71,2,89,0.18200000000000002
5,71,3,89,0.18200000000000005
5,71,4,90,0.1819999999999999
5,71,5,90,0.18199999999999997
5,71,6,90,0.18200000000000024
5,71,7,90,0.18199999999999997
5,71,8,90,0.1820000000000002
5,71,9,90,0.18199999999999986
5,71,10,90,0.18199999999999994
5,71,11,89,0.18200000000000005
5,71,12,89,0.18200000000000022
5,71,13,90,0.18200000000000036
5,71,14,91,0.1820000000000002
5,72,0,88,0.18200000000000002
5,72,1,88,0.18199999999999997
5,72,2,88,0.18200000000000002
5,72,3,90,0.18200000000000008
5,72,4,89,0.182
5,72,5,89,0.18199999999999988
5,72,6,89,0.18200000000000002
5,72,7,89,0.1819999999999999
5,72,8,90,0.18199999999999986
5,72,9,90,0.18200000000000022
5,72,10,89,0.1820000000000002
5,72,11,90,0.18199999999999986
5,72,12,90,0.18200000000000005
5,72,13,90,0.18200000000000002
5,72,14,90,0.18199999999999988
5,72,15,90,0.1820000000000001
5,72,16,90,0.18200000000000013
5,72,17,90,0.18200000000000047
5,72,18,90,0.1820000000000001
5,72,19,90,0.1820000000000002
5,72,20,89,0.182
5,72,21,90,0.182
5,72,22,90,0.18199999999999994
5,72,23,91,0.18199999999999994
5,73,0,90,0.18199999999999997
5,73,1,89,0.1819999999999999
5,73,2,89,0.182
5,73,3,89,0.18200000000000005
5,73,4,89,0.18199999999999983
5,73,5,89,0.18200000000000005
5,73,6,90,0.18200000000000016
5,73,7,90,0.18199999999999988
5,73,8,91,0.18199999999999986
5,74,0,88,0.18200000000000002
5,74,1,89,0.18199999999999994
5,74,2,89,0.18200000000000005
5,74,3,90,0.182
5,74,4,90,0.18200000000000008
5,74,5,89,0.18200000000000016
5,74,6,90,0.18200000000000013
5,74,7,90,0.18200000000000008
5,74,8,90,0.18200000000000005
5,74,9,89,0.18200000000000002
5,74,10,91,0.1819999999999999
5,75,0,90,0.18199999999999977
5,75,1,88,0.18200000000000024
5,75,2,90,0.18200000000000008
5,75,3,89,0.18199999999999988
5,75,4,89,0.18200000000000013
5,75,5,90,0.18199999999999977
5,75,6,90,0.18199999999999977
5,75,7,90,0.182
5,75,8,89,0.1819999999999999
5,75,9,90,0.18199999999999994
5,75,10,89,0.18200000000000008
5,75,11,90,0.18200000000000002
5,75,12,90,0.182
5,75,13,90,0.1820000000000001
5,75,14,91,0.182
5,76,0,88,0.18200000000000005
5,76,1,90,0.18199999999999983
5,76,2,90,0.18199999999999994
5,76,3,89,0.182
5,76,4,89,0.18199999999999983
5,76,5,90,0.18199999999999994
5,76,6,90,0.1820000000000001
5,76,7,90,0.18200000000000016
5,76,8,91,0.18200000000000008
5,77,0,89,0.1819999999999999
5,77,1,88,0.18200000000000008
5,77,2,90,0.18200000000000005
5,77,3,90,0.1819999999999999
5,77,4,89,0.18199999999999994
5,77,5,89,0.1819999999999999
5,77,6,89,0.182
5,77,7,90,0.1819999999999999
5,77,8,90,0.18200000000000005
5,77,9,90,0.18200000000000002
5,77,10,91,0.18200000000000027
5,78,0,88,0.182
5,78,1,88,0.18200000000000013
