XR,R,G,bestF,avgF
5,54,12,90.0,86.664
5,54,13,90.0,86.864
5,54,14,90.0,87.03
5,54,15,90.0,87.178
5,54,16,90.0,87.32
5,54,17,90.0,87.464
5,54,18,90.0,87.584
5,54,19,90.0,87.704
5,54,20,90.0,87.826
5,54,21,90.0,87.924
5,54,22,91.0,88.03
5,55,0,89.0,79.564
5,55,1,89.0,81.204
5,55,2,89.0,82.284
5,55,3,89.0,83.158
5,55,4,89.0,83.854
5,55,5,89.0,84.46
5,55,6,89.0,85.0
5,55,7,89.0,85.376
5,55,8,89.0,85.74
5,55,9,89.0,86.03
5,55,10,89.0,86.36
5,55,11,89.0,86.612
5,55,12,89.0,86.834
5,55,13,90.0,87.056
5,55,14,90.0,87.226
5,55,15,90.0,87.37
5,55,16,90.0,87.492
5,55,17,90.0,87.628
5,55,18,90.0,87.732
5,55,19,91.0,87.85
5,56,0,88.0,79.7
5,56,1,88.0,81.04
5,56,2,88.0,82.192
5,56,3,88.0,83.122
5,56,4,89.0,83.81
5,56,5,89.0,84.406
5,56,6,89.0,84.912
5,56,7,89.0,85.342
5,56,8,90.0,85.652
5,56,9,90.0,85.998
5,56,10,90.0,86.312
5,56,11,90.0,86.548
5,56,12,90.0,86.776
5,56,13,90.0,86.978
5,56,14,90.0,87.122
5,56,15,91.0,87.29
5,57,0,88.0,79.362
5,57,1,88.0,80.946
5,57,2,88.0,82.094
5,57,3,89.0,82.964
5,57,4,89.0,83.678
5,57,5,90.0,84.18
5,57,6,90.0,84.666
5,57,7,90.0,85.084
5,57,8,90.0,85.486
5,57,9,90.0,85.78
5,57,10,90.0,86.054
5,57,11,90.0,86.304
5,57,12,90.0,86.524
5,57,13,90.0,86.74
5,57,14,90.0,86.944
5,57,15,90.0,87.1
5,57,16,90.0,87.266
5,57,17,90.0,87.362
5,57,18,90.0,87.494
5,57,19,91.0,87.624
5,58,0,88.0,79.87
5,58,1,88.0,81.408
5,58,2,89.0,82.548
5,58,3,89.0,83.348
5,58,4,89.0,83.972
5,58,5,89.0,84.494
5,58,6,89.0,84.942
5,58,7,89.0,85.4
5,58,8,90.0,85.804
5,58,9,90.0,86.104
5,58,10,90.0,86.348
5,58,11,90.0,86.578
5,58,12,90.0,86.842
5,58,13,90.0,87.036
5,58,14,90.0,87.208
5,58,15,90.0,87.36
5,58,16,90.0,87.518
5,58,17,90.0,87.64
5,58,18,90.0,87.764
5,58,19,90.0,87.882
5,58,20,91.0,87.958
5,59,0,89.0,79.534
5,59,1,89.0,81.07
5,59,2,89.0,82.236
5,59,3,89.0,82.974
5,59,4,90.0,83.604
5,59,5,90.0,84.256
5,59,6,90.0,84.724
5,59,7,90.0,85.122
5,59,8,91.0,85.542
5,60,0,88.0,79.584
5,60,1,88.0,81.04
5,60,2,88.0,82.128
5,60,3,88.0,82.982
5,60,4,88.0,83.74
5,60,5,89.0,84.246
5,60,6,89.0,84.728
5,60,7,91.0,85.168
5,61,0,87.0,79.714
5,61,1,87.0,81.156
5,61,2,88.0,82.3
5,61,3,88.0,83.114
5,61,4,89.0,83.812
5,61,5,91.0,84.394
5,62,0,89.0,79.494
5,62,1,89.0,80.972
5,62,2,89.0,82.18
5,62,3,89.0,82.894
5,62,4,89.0,83.526
5,62,5,89.0,84.084
5,62,6,89.0,84.544
5,62,7,89.0,84.99
5,62,8,89.0,85.42
5,62,9,89.0,85.752
5,62,10,90.0,86.032
5,62,11,90.0,86.296
5,62,12,90.0,86.548
5,62,13,90.0,86.772
5,62,14,90.0,86.92
5,62,15,90.0,87.088
5,62,16,91.0,87.276
5,63,0,88.0,79.736
5,63,1,88.0,80.986
5,63,2,89.0,82.118
5,63,3,89.0,83.012
5,63,4,89.0,83.774
5,63,5,89.0,84.422
5,63,6,89.0,85.002
5,63,7,90.0,85.44
5,63,8,90.0,85.79
5,63,9,90.0,86.17
5,63,10,90.0,86.456
5,63,11,90.0,86.686
5,63,12,90.0,86.948
5,63,13,90.0,87.198
5,63,14,90.0,87.354
5,63,15,90.0,87.484
5,63,16,90.0,87.602
5,63,17,90.0,87.722
5,63,18,90.0,87.862
5,63,19,90.0,87.994
5,63,20,90.0,88.074
5,63,21,90.0,88.142
5,63,22,91.0,88.21
5,64,0,88.0,79.552
5,64,1,89.0,80.95
5,64,2,89.0,82.058
5,64,3,89.0,82.948
5,64,4,89.0,83.692
5,64,5,89.0,84.316
5,64,6,89.0,84.724
5,64,7,89.0,85.126
5,64,8,90.0,85.494
5,64,9,90.0,85.816
5,64,10,90.0,86.096
5,64,11,90.0,86.414
5,64,12,90.0,86.648
5,64,13,90.0,86.8
5,64,14,90.0,87.002
5,64,15,90.0,87.182
5,64,16,90.0,87.334
5,64,17,90.0,87.484
5,64,18,90.0,87.608
5,64,19,91.0,87.72
5,65,0,88.0,79.78
5,65,1,89.0,81.136
5,65,2,90.0,82.17
5,65,3,90.0,82.98
5,65,4,90.0,83.7
5,65,5,90.0,84.244
5,65,6,90.0,84.828
5,65,7,90.0,85.332
5,65,8,90.0,85.71
5,65,9,90.0,86.058
5,65,10,90.0,86.332
5,65,11,90.0,86.562
5,65,12,90.0,86.836
5,65,13,90.0,87.042
5,65,14,90.0,87.166
5,65,15,91.0,87.33
5,66,0,87.0,79.546
5,66,1,88.0,80.968
5,66,2,88.0,82.058
5,66,3,88.0,83.038
5,66,4,89.0,83.75
5,66,5,89.0,84.36
5,66,6,89.0,84.86
5,66,7,90.0,85.278
5,66,8,90.0,85.616
5,66,9,90.0,85.906
5,66,10,90.0,86.18
5,66,11,90.0,86.388
5,66,12,90.0,86.604
5,66,13,90.0,86.8
5,66,14,90.0,86.96
5,66,15,90.0,87.14
5,66,16,90.0,87.272
5,66,17,90.0,87.39
5,66,18,90.0,87.478
5,66,19,90.0,87.6
5,66,20,90.0,87.734
5,66,21,90.0,87.846
5,66,22,90.0,87.92
5,66,23,90.0,87.978
5,66,24,91.0,88.056
5,67,0,88.0,79.482
5,67,1,88.0,80.804
5,67,2,89.0,81.936
5,67,3,89.0,82.87
5,67,4,89.0,83.622
5,67,5,89.0,84.152
5,67,6,89.0,84.68
5,67,7,89.0,85.198
5,67,8,89.0,85.576
5,67,9,89.0,85.89
5,67,10,91.0,86.198
5,68,0,89.0,79.674
5,68,1,89.0,81.198
5,68,2,89.0,82.214
5,68,3,89.0,83.052
5,68,4,89.0,83.768
5,68,5,89.0,84.42
5,68,6,89.0,84.962
5,68,7,89.0,85.35
5,68,8,89.0,85.722
5,68,9,89.0,86.084
5,68,10,90.0,86.388
5,68,11,90.0,86.692
5,68,12,90.0,86.96
5,68,13,90.0,87.152
5,68,14,90.0,87.354
5,68,15,90.0,87.502
5,68,16,90.0,87.642
5,68,17,90.0,87.744
5,68,18,90.0,87.846
5,68,19,90.0,87.942
5,68,20,90.0,88.016
5,68,21,91.0,88.092
5,69,0,89.0,79.322
5,69,1,89.0,80.848
5,69,2,89.0,81.996
5,69,3,89.0,82.83
5,69,4,89.0,83.592
5,69,5,89.0,84.176
5,69,6,89.0,84.684
5,69,7,90.0,85.158
5,69,8,90.0,85.528
5,69,9,90.0,85.864
5,69,10,90.0,86.178
5,69,11,91.0,86.4
5,70,0,88.0,79.418
5,70,1,89.0,80.79
5,70,2,89.0,81.79
5,70,3,89.0,82.604
5,70,4,89.0,83.29
5,70,5,90.0,84.016
5,70,6,90.0,84.598
5,70,7,90.0,85.014
5,70,8,90.0,85.432
5,70,9,90.0,85.808
5,70,10,90.0,86.078
5,70,11,90.0,86.296
5,70,12,90.0,86.514
5,70,13,90.0,86.706
5,70,14,90.0,86.926
5,70,15,90.0,87.096
5,70,16,90.0,87.248
5,70,17,90.0,87.404
5,70,18,90.0,87.538
5,70,19,90.0,87.658
5,70,20,90.0,87.762
5,70,21,90.0,87.842
5,70,22,90.0,87.916
5,70,23,90.0,87.988
5,70,24,90.0,88.052
5,70,25,90.0,88.136
5,70,26,90.0,88.23
5,70,27,90.0,88.282
5,70,28,90.0,88.34
5,70,29,91.0,88.412
5,71,0,89.0,79.452
5,71,1,89.0,81.038
5,71,2,89.0,82.134
5,71,3,89.0,82.952
5,71,4,89.0,83.674
5,71,5,90.0,84.252
5,71,6,90.0,84.782
5,71,7,90.0,85.22
5,71,8,90.0,85.626
5,71,9,90.0,85.944
5,71,10,90.0,86.224
5,71,11,90.0,86.46
5,71,12,90.0,86.69
5,71,13,90.0,86.84
5,71,14,90.0,86.966
5,71,15,90.0,87.13
5,71,16,90.0,87.282
5,71,17,90.0,87.398
5,71,18,90.0,87.572
5,71,19,90.0,87.692
5,71,20,90.0,87.796
5,71,21,90.0,87.904
5,71,22,90.0,88.004
5,71,23,90.0,88.076
5,71,24,90.0,88.138
5,71,25,90.0,88.198
5,71,26,91.0,88.268
5,72,0,87.0,79.516
5,72,1,87.0,81.102
5,72,2,88.0,82.148
5,72,3,88.0,83.0
5,72,4,90.0,83.656
5,72,5,90.0,84.194
5,72,6,90.0,84.65
5,72,7,90.0,85.05
5,72,8,90.0,85.378
5,72,9,90.0,85.68
5,72,10,90.0,85.914
5,72,11,90.0,86.174
5,72,12,90.0,86.43
5,72,13,90.0,86.634
5,72,14,91.0,86.838
5,73,0,87.0,79.752
5,73,1,89.0,81.194
5,73,2,89.0,82.316
5,73,3,91.0,83.174
5,74,0,87.0,79.544
5,74,1,88.0,81.064
5,74,2,88.0,82.108
5,74,3,89.0,82.95
5,74,4,89.0,83.644
5,74,5,89.0,84.21
5,74,6,90.0,84.758
5,74,7,90.0,85.324
5,74,8,90.0,85.646
5,74,9,90.0,86.036
5,74,10,90.0,86.308
5,74,11,90.0,86.586
5,74,12,90.0,86.8
5,74,13,90.0,87.01
5,74,14,90.0,87.188
5,74,15,90.0,87.368
5,74,16,91.0,87.528
5,75,0,89.0,79.642
5,75,1,90.0,81.074
5,75,2,90.0,81.992
5,75,3,90.0,82.834
5,75,4,90.0,83.518
5,75,5,90.0,84.026
5,75,6,90.0,84.594
5,75,7,90.0,84.94
5,75,8,90.0,85.31
5,75,9,90.0,85.694
5,75,10,90.0,86.01
5,75,11,90.0,86.274
5,75,12,90.0,86.482
5,75,13,90.0,86.692
5,75,14,91.0,86.914
5,76,0,89.0,79.578
5,76,1,89.0,80.872
5,76,2,89.0,81.992
5,76,3,89.0,82.904
5,76,4,89.0,83.708
5,76,5,89.0,84.298
5,76,6,89.0,84.784
5,76,7,89.0,85.242
5,76,8,90.0,85.638
5,76,9,90.0,85.952
5,76,10,90.0,86.254
5,76,11,90.0,86.522
5,76,12,90.0,86.774
5,76,13,91.0,86.994
5,77,0,89.0,79.716
5,77,1,89.0,81.164
5,77,2,90.0,82.208
5,77,3,90.0,83.138
5,77,4,90.0,83.852
5,77,5,90.0,84.498
5,77,6,90.0,84.984
5,77,7,90.0,85.47
5,77,8,90.0,85.778
5,77,9,91.0,86.078
5,78,0,87.0,79.656
5,78,1,88.0,80.99
5,78,2,88.0,82.146
5,78,3,89.0,83.078
5,78,4,89.0,83.736
5,78,5,89.0,84.248
5,78,6,90.0,84.746
5,78,7,90.0,85.11
5,78,8,90.0,85.484
5,78,9,90.0,85.84
5,78,10,90.0,86.102
5,78,11,90.0,86.382
5,78,12,90.0,86.636
5,78,13,90.0,86.824
5,78,14,90.0,86.984
5,78,15,90.0,87.16
5,78,16,90.0,87.338
5,78,17,90.0,87.482
5,78,18,90.0,87.588
5,78,19,90.0,87.758
5,78,20,90.0,87.874
5,78,21,90.0,87.948
5,78,22,90.0,88.036
5,78,23,90.0,88.112
5,78,24,90.0,88.174
5,78,25,90.0,88.248
5,78,26,90.0,88.312
5,78,27,90.0,88.384
5,78,28,90.0,88.464
5,78,29,90.0,88.502
5,78,30,90.0,88.57
5,78,31,90.0,88.596
5,78,32,90.0,88.642
5,78,33,90.0,88.68
5,78,34,90.0,88.728
5,78,35,90.0,88.764
5,78,36,90.0,88.816
5,78,37,90.0,88.838
5,78,38,90.0,88.876
5,78,39,90.0,88.908
5,78,40,90.0,88.936
5,78,41,91.0,88.962
5,79,0,89.0,79.626
5,79,1,89.0,80.99
5,79,2,89.0,82.016
5,79,3,89.0,82.844
5,79,4,90.0,83.656
5,79,5,90.0,84.172
5,79,6,90.0,84.734
5,79,7,90.0,85.13
5,79,8,90.0,85.488
5,79,9,90.0,85.812
5,79,10,90.0,86.092
5,79,11,90.0,86.384
5,79,12,90.0,86.564
5,79,13,90.0,86.758
5,79,14,91.0,86.958
5,80,0,89.0,79.694
5,80,1,89.0,81.086
5,80,2,89.0,82.164
5,80,3,89.0,82.978
5,80,4,89.0,83.742
5,80,5,89.0,84.326
5,80,6,89.0,84.784
5,80,7,89.0,85.196
5,80,8,90.0,85.634
5,80,9,90.0,85.936
5,80,10,91.0,86.192
5,81,0,88.0,79.534
5,81,1,89.0,81.052
5,81,2,90.0,82.134
5,81,3,91.0,82.962
5,82,0,87.0,79.588
5,82,1,88.0,80.892
5,82,2,88.0,82.12
5,82,3,89.0,83.006
5,82,4,89.0,83.718
5,82,5,89.0,84.278
5,82,6,89.0,84.672
5,82,7,90.0,85.146
5,82,8,90.0,85.494
5,82,9,90.0,85.842
5,82,10,90.0,86.132
5,82,11,91.0,86.412
5,83,0,88.0,79.586
5,83,1,88.0,81.12
5,83,2,88.0,82.11
5,83,3,89.0,82.98
5,83,4,89.0,83.79
5,83,5,90.0,84.378
5,83,6,90.0,84.906
5,83,7,90.0,85.396
5,83,8,90.0,85.738
5,83,9,90.0,86.11
5,83,10,90.0,86.456
5,83,11,90.0,86.694
5,83,12,90.0,86.888
5,83,13,90.0,87.048
5,83,14,90.0,87.212
5,83,15,90.0,87.344
5,83,16,91.0,87.486
5,84,0,88.0,79.504
5,84,1,88.0,80.896
5,84,2,89.0,82.072
5,84,3,89.0,82.93
5,84,4,89.0,83.608
5,84,5,89.0,84.284
5,84,6,90.0,84.784
5,84,7,90.0,85.158
5,84,8,90.0,85.53
5,84,9,90.0,85.906
5,84,10,90.0,86.178
5,84,11,90.0,86.46
5,84,12,90.0,86.696
5,84,13,90.0,86.912
5,84,14,90.0,87.064
5,84,15,90.0,87.244
5,84,16,90.0,87.414
5,84,17,90.0,87.566
5,84,18,90.0,87.69
5,84,19,90.0,87.784
5,84,20,90.0,87.87
5,84,21,91.0,87.946
5,85,0,88.0,79.374
5,85,1,88.0,80.876
5,85,2,89.0,81.934
5,85,3,89.0,82.832
5,85,4,89.0,83.642
5,85,5,90.0,84.254
5,85,6,90.0,84.846
5,85,7,90.0,85.236
5,85,8,90.0,85.542
5,85,9,90.0,85.88
5,85,10,90.0,86.132
5,85,11,90.0,86.414
5,85,12,90.0,86.662
5,85,13,90.0,86.824
5,85,14,90.0,87.026
5,85,15,90.0,87.21
5,85,16,90.0,87.376
5,85,17,90.0,87.458
5,85,18,90.0,87.596
5,85,19,90.0,87.692
5,85,20,90.0,87.818
5,85,21,90.0,87.934
5,85,22,90.0,88.024
5,85,23,90.0,88.088
5,85,24,90.0,88.174
5,85,25,90.0,88.232
5,85,26,90.0,88.286
5,85,27,90.0,88.352
5,85,28,90.0,88.402
5,85,29,90.0,88.46
5,85,30,90.0,88.518
5,85,31,90.0,88.558
5,85,32,90.0,88.6
5,85,33,90.0,88.62
5,85,34,90.0,88.644
5,85,35,90.0,88.678
5,85,36,90.0,88.724
5,85,37,90.0,88.748
5,85,38,91.0,88.774
5,86,0,90.0,79.632
5,86,1,90.0,80.984
5,86,2,90.0,82.08
5,86,3,90.0,82.98
5,86,4,90.0,83.702
5,86,5,90.0,84.282
5,86,6,90.0,84.788
5,86,7,90.0,85.164
5,86,8,90.0,85.502
5,86,9,90.0,85.84
5,86,10,90.0,86.104
5,86,11,90.0,86.316
5,86,12,90.0,86.566
5,86,13,90.0,86.81
5,86,14,90.0,86.996
5,86,15,90.0,87.156
5,86,16,90.0,87.308
5,86,17,90.0,87.444
5,86,18,90.0,87.528
5,86,19,90.0,87.666
5,86,20,91.0,87.766
5,87,0,86.0,79.42
5,87,1,89.0,80.86
5,87,2,89.0,82.142
5,87,3,89.0,82.996
5,87,4,89.0,83.702
5,87,5,89.0,84.27
5,87,6,89.0,84.782
5,87,7,89.0,85.192
5,87,8,89.0,85.538
5,87,9,89.0,85.856
5,87,10,89.0,86.11
5,87,11,89.0,86.374
5,87,12,90.0,86.6
5,87,13,90.0,86.774
5,87,14,90.0,86.968
5,87,15,90.0,87.132
5,87,16,90.0,87.25
5,87,17,90.0,87.372
5,87,18,90.0,87.46
5,87,19,90.0,87.558
5,87,20,90.0,87.664
5,87,21,90.0,87.776
5,87,22,90.0,87.874
5,87,23,91.0,87.954
5,88,0,88.0,79.53
5,88,1,88.0,81.026
5,88,2,88.0,82.13
5,88,3,88.0,82.926
5,88,4,88.0,83.572
5,88,5,88.0,84.262
5,88,6,89.0,84.776
5,88,7,90.0,85.226
5,88,8,90.0,85.58
5,88,9,90.0,85.882
5,88,10,90.0,86.138
5,88,11,90.0,86.412
5,88,12,90.0,86.664
5,88,13,90.0,86.87
5,88,14,90.0,87.026
5,88,15,90.0,87.196
5,88,16,90.0,87.358
5,88,17,90.0,87.504
5,88,18,90.0,87.608
5,88,19,90.0,87.73
5,88,20,90.0,87.832
5,88,21,90.0,87.924
5,88,22,90.0,88.038
5,88,23,91.0,88.126
5,89,0,88.0,79.396
5,89,1,88.0,80.84
5,89,2,89.0,82.002
5,89,3,89.0,82.908
5,89,4,89.0,83.746
5,89,5,90.0,84.356
5,89,6,90.0,84.818
5,89,7,90.0,85.2
5,89,8,90.0,85.592
5,89,9,90.0,85.87
5,89,10,90.0,86.166
5,89,11,90.0,86.452
5,89,12,90.0,86.686
5,89,13,90.0,86.892
5,89,14,90.0,87.066
5,89,15,90.0,87.278
5,89,16,91.0,87.44
5,90,0,89.0,79.486
5,90,1,89.0,80.99
5,90,2,89.0,82.102
5,90,3,89.0,83.044
5,90,4,89.0,83.7
5,90,5,89.0,84.246
5,90,6,89.0,84.814
5,90,7,89.0,85.194
5,90,8,90.0,85.528
5,90,9,90.0,85.86
5,90,10,90.0,86.14
5,90,11,90.0,86.342
5,90,12,91.0,86.57
5,91,0,89.0,79.522
5,91,1,89.0,81.128
5,91,2,89.0,82.256
5,91,3,89.0,83.192
5,91,4,90.0,83.892
5,91,5,90.0,84.49
5,91,6,90.0,84.932
5,91,7,91.0,85.398
5,92,0,88.0,79.688
5,92,1,88.0,81.092
5,92,2,89.0,82.202
5,92,3,89.0,83.004
5,92,4,89.0,83.742
5,92,5,90.0,84.294
5,92,6,90.0,84.774
5,92,7,90.0,85.164
5,92,8,90.0,85.576
5,92,9,90.0,85.912
5,92,10,91.0,86.136
5,93,0,89.0,79.758
5,93,1,89.0,81.158
5,93,2,89.0,82.22
5,93,3,89.0,83.026
5,93,4,90.0,83.776
5,93,5,90.0,84.444
5,93,6,90.0,84.946
5,93,7,90.0,85.44
5,93,8,90.0,85.818
5,93,9,90.0,86.16
5,93,10,90.0,86.43
5,93,11,90.0,86.652
5,93,12,90.0,86.834
5,93,13,90.0,87.066
5,93,14,90.0,87.252
5,93,15,90.0,87.44
5,93,16,90.0,87.584
5,93,17,91.0,87.724
5,94,0,88.0,79.922
5,94,1,88.0,81.268
5,94,2,89.0,82.306
5,94,3,89.0,83.11
5,94,4,89.0,83.816
5,94,5,90.0,84.4
5,94,6,90.0,84.896
5,94,7,91.0,85.298
5,95,0,89.0,79.722
5,95,1,89.0,81.126
5,95,2,89.0,82.054
5,95,3,89.0,82.938
5,95,4,89.0,83.664
5,95,5,89.0,84.304
5,95,6,89.0,84.82
5,95,7,89.0,85.23
5,95,8,90.0,85.614
5,95,9,90.0,86.01
5,95,10,90.0,86.27
5,95,11,90.0,86.52
5,95,12,90.0,86.738
5,95,13,90.0,86.928
5,95,14,90.0,87.128
5,95,15,90.0,87.318
5,95,16,90.0,87.43
5,95,17,90.0,87.548
5,95,18,90.0,87.68
5,95,19,90.0,87.772
5,95,20,90.0,87.876
5,95,21,91.0,87.974
5,96,0,88.0,79.588
5,96,1,88.0,81.13
5,96,2,90.0,82.078
5,96,3,90.0,82.95
5,96,4,90.0,83.652
5,96,5,90.0,84.146
5,96,6,90.0,84.706
5,96,7,90.0,85.21
5,96,8,90.0,85.628
5,96,9,90.0,85.936
5,96,10,90.0,86.212
5,96,11,90.0,86.428
5,96,12,90.0,86.698
5,96,13,90.0,86.898
5,96,14,90.0,87.07
5,96,15,91.0,87.228
5,97,0,88.0,79.652
5,97,1,89.0,81.21
5,97,2,89.0,82.382
5,97,3,89.0,83.166
5,97,4,90.0,83.846
5,97,5,90.0,84.5
5,97,6,90.0,85.052
5,97,7,90.0,85.448
5,97,8,90.0,85.814
5,97,9,90.0,86.112
5,97,10,90.0,86.378
5,97,11,90.0,86.624
5,97,12,90.0,86.84
5,97,13,90.0,87.028
5,97,14,90.0,87.194
5,97,15,90.0,87.354
5,97,16,90.0,87.458
5,97,17,90.0,87.602
5,97,18,90.0,87.692
5,97,19,90.0,87.776
5,97,20,90.0,87.864
5,97,21,90.0,87.972
5,97,22,91.0,88.07
5,98,0,89.0,79.81
5,98,1,89.0,81.192
5,98,2,89.0,82.166
5,98,3,90.0,83.058
5,98,4,90.0,83.812
5,98,5,90.0,84.396
5,98,6,90.0,84.91
5,98,7,90.0,85.294
5,98,8,90.0,85.678
5,98,9,91.0,86.02
5,99,0,89.0,79.8
5,99,1,89.0,81.228
5,99,2,89.0,82.294
5,99,3,89.0,83.1
5,99,4,89.0,83.766
5,99,5,89.0,84.364
5,99,6,89.0,84.882
5,99,7,90.0,85.252
5,99,8,90.0,85.606
5,99,9,90.0,85.88
5,99,10,90.0,86.112
5,99,11,90.0,86.358
5,99,12,90.0,86.636
5,99,13,90.0,86.878
5,99,14,90.0,87.026
5,99,15,90.0,87.158
5,99,16,90.0,87.314
5,99,17,90.0,87.438
5,99,18,90.0,87.576
5,99,19,91.0,87.714
5,100,0,88.0,79.706
5,100,1,88.0,81.164
5,100,2,89.0,82.202
5,100,3,89.0,82.986
5,100,4,89.0,83.758
5,100,5,89.0,84.31
5,100,6,90.0,84.798
5,100,7,90.0,85.26
5,100,8,90.0,85.666
5,100,9,90.0,85.958
5,100,10,90.0,86.238
5,100,11,90.0,86.464
5,100,12,90.0,86.724
5,100,13,90.0,86.898
5,100,14,90.0,87.056
5,100,15,90.0,87.214
5,100,16,90.0,87.324
5,100,17,90.0,87.442
5,100,18,90.0,87.566
5,100,19,90.0,87.694
5,100,20,91.0,87.786
6,1,0,91.0,79.604
6,2,0,88.0,79.706
6,2,1,88.0,81.17
6,2,2,89.0,82.198
6,2,3,89.0,83.076
6,2,4,89.0,83.752
6,2,5,89.0,84.366
6,2,6,90.0,84.88
6,2,7,90.0,85.278
6,2,8,90.0,85.658
6,2,9,90.0,85.942
6,2,10,90.0,86.252
6,2,11,90.0,86.492
6,2,12,90.0,86.71
6,2,13,90.0,86.872
6,2,14,90.0,87.078
6,2,15,90.0,87.24
6,2,16,90.0,87.378
6,2,17,91.0,87.522
6,3,0,88.0,79.994
6,3,1,91.0,81.506
6,4,0,90.0,79.712
6,4,1,90.0,81.17
6,4,2,90.0,82.202
6,4,3,90.0,83.0
6,4,4,90.0,83.682
6,4,5,90.0,84.23
6,4,6,90.0,84.742
6,4,7,90.0,85.156
6,4,8,90.0,85.532
6,4,9,90.0,85.826
6,4,10,90.0,86.114
6,4,11,91.0,86.412
6,5,0,90.0,79.452
6,5,1,90.0,81.106
6,5,2,90.0,82.162
6,5,3,90.0,83.082
6,5,4,90.0,83.894
6,5,5,90.0,84.528
6,5,6,90.0,85.098
6,5,7,90.0,85.512
6,5,8,90.0,85.824
6,5,9,90.0,86.106
6,5,10,90.0,86.374
6,5,11,90.0,86.604
6,5,12,90.0,86.802
6,5,13,90.0,87.002
6,5,14,90.0,87.158
6,5,15,90.0,87.288
6,5,16,90.0,87.4
6,5,17,91.0,87.53
6,6,0,88.0,79.484
6,6,1,89.0,80.954
6,6,2,89.0,82.088
6,6,3,90.0,83.052
6,6,4,90.0,83.672
6,6,5,90.0,84.17
6,6,6,90.0,84.694
6,6,7,90.0,85.154
6,6,8,90.0,85.518
6,6,9,90.0,85.814
6,6,10,90.0,86.072
6,6,11,90.0,86.356
6,6,12,90.0,86.644
6,6,13,90.0,86.844
6,6,14,90.0,87.026
6,6,15,90.0,87.204
6,6,16,90.0,87.338
6,6,17,90.0,87.462
6,6,18,90.0,87.572
6,6,19,90.0,87.668
6,6,20,90.0,87.742
6,6,21,90.0,87.848
6,6,22,91.0,87.928
6,7,0,88.0,79.634
6,7,1,90.0,81.102
6,7,2,90.0,82.226
6,7,3,90.0,83.116
6,7,4,91.0,83.874
6,8,0,89.0,79.792
6,8,1,89.0,81.214
6,8,2,89.0,82.248
6,8,3,89.0,83.086
6,8,4,90.0,83.764
6,8,5,90.0,84.324
6,8,6,90.0,84.814
6,8,7,90.0,85.278
6,8,8,90.0,85.662
6,8,9,90.0,85.992
6,8,10,90.0,86.296
6,8,11,90.0,86.552
6,8,12,91.0,86.746
6,9,0,89.0,79.744
6,9,1,89.0,81.218
6,9,2,89.0,82.184
6,9,3,89.0,83.114
6,9,4,91.0,83.848
6,10,0,88.0,79.61
6,10,1,90.0,80.912
6,10,2,90.0,82.156
6,10,3,90.0,83.11
6,10,4,90.0,83.792
6,10,5,90.0,84.38
6,10,6,90.0,84.838
6,10,7,90.0,85.214
6,10,8,90.0,85.568
6,10,9,90.0,85.926
6,10,10,90.0,86.182
6,10,11,90.0,86.452
6,10,12,91.0,86.654
6,11,0,88.0,79.508
6,11,1,89.0,80.94
6,11,2,89.0,82.004
6,11,3,89.0,82.928
6,11,4,89.0,83.558
6,11,5,89.0,84.102
6,11,6,89.0,84.578
6,11,7,89.0,85.018
6,11,8,89.0,85.43
6,11,9,89.0,85.77
6,11,10,89.0,86.046
6,11,11,90.0,86.32
6,11,12,90.0,86.564
6,11,13,90.0,86.76
6,11,14,90.0,86.976
6,11,15,91.0,87.148
6,12,0,88.0,79.628
6,12,1,89.0,81.03
6,12,2,89.0,82.124
6,12,3,89.0,83.004
6,12,4,89.0,83.642
6,12,5,90.0,84.246
6,12,6,90.0,84.774
6,12,7,90.0,85.156
6,12,8,90.0,85.556
6,12,9,90.0,85.876
6,12,10,90.0,86.152
6,12,11,90.0,86.418
6,12,12,90.0,86.638
6,12,13,90.0,86.802
6,12,14,90.0,86.966
6,12,15,90.0,87.17
6,12,16,90.0,87.292
6,12,17,91.0,87.452
6,13,0,88.0,79.566
6,13,1,88.0,81.02
6,13,2,88.0,82.13
6,13,3,88.0,83.036
6,13,4,89.0,83.714
6,13,5,89.0,84.378
6,13,6,89.0,84.806
6,13,7,89.0,85.198
6,13,8,90.0,85.606
6,13,9,90.0,85.91
6,13,10,90.0,86.212
6,13,11,90.0,86.5
6,13,12,90.0,86.684
6,13,13,90.0,86.894
6,13,14,90.0,87.082
6,13,15,90.0,87.232
6,13,16,90.0,87.358
6,13,17,90.0,87.482
6,13,18,90.0,87.6
6,13,19,90.0,87.73
6,13,20,90.0,87.85
6,13,21,90.0,87.954
6,13,22,90.0,88.024
6,13,23,90.0,88.1
6,13,24,90.0,88.184
6,13,25,90.0,88.262
6,13,26,90.0,88.308
6,13,27,90.0,88.376
6,13,28,90.0,88.42
6,13,29,90.0,88.49
6,13,30,91.0,88.536
6,14,0,87.0,79.46
6,14,1,89.0,80.976
6,14,2,89.0,81.94
6,14,3,89.0,82.772
6,14,4,90.0,83.454
6,14,5,90.0,84.036
6,14,6,90.0,84.558
6,14,7,90.0,84.946
6,14,8,90.0,85.314
6,14,9,90.0,85.678
6,14,10,90.0,85.968
6,14,11,90.0,86.252
6,14,12,90.0,86.466
6,14,13,90.0,86.708
6,14,14,90.0,86.9
6,14,15,90.0,87.098
